id_smiles_1393,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC
id_smiles_1394,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
id_smiles_1395,COCCc1ccccn1
id_smiles_1396,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
id_smiles_1397,COc1nc(C)nc(Cl)c1NC1=NCCN1
id_smiles_1398,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1
id_smiles_1399,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
id_smiles_1400,CNCCC(Oc1ccccc1OC)c1ccccc1
id_smiles_1401,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
id_smiles_1402,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
id_smiles_1403,COCCc1ccc(OCC2CO2)cc1
id_smiles_1404,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1
id_smiles_1405,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
id_smiles_1406,C#CCN[C@@H]1CCc2ccccc21
id_smiles_1407,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
id_smiles_1408,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
id_smiles_1409,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
id_smiles_1410,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
id_smiles_1411,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
id_smiles_1412,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21
id_smiles_1413,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1
id_smiles_1414,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
id_smiles_1415,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
id_smiles_1416,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O
id_smiles_1417,Cc1ccc2c(c1)c1c3n2CCNC3CCC1
id_smiles_1418,Nc1nc2ccc(OC(F)(F)F)cc2s1
id_smiles_1419,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
id_smiles_1420,O=c1[nH]c(=O)n(C2CCCO2)cc1F
id_smiles_1421,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
id_smiles_1422,Nc1nc(=O)[nH]cc1F
id_smiles_1423,O=c1[nH]cc(F)c(=O)[nH]1
id_smiles_1424,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
id_smiles_1425,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
id_smiles_1426,N#CC1(c2ccc(F)cc2)CCC(=O)CC1
id_smiles_1427,C#Cc1ccc(-c2ccccc2F)cc1
id_smiles_1428,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1
id_smiles_1429,CCCCCCCCCCCCCCCCn1cc[n+](C)c1
id_smiles_1430,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1
id_smiles_1431,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
id_smiles_1432,Nc1ncnc2c1ncn2Cc1c(F)cccc1Cl
id_smiles_1433,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
id_smiles_1434,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
id_smiles_1435,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
id_smiles_1436,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
id_smiles_1437,CC(C)NCC(O)c1ccc(N)c(C#N)c1
id_smiles_1438,CN/C(=N\C#N)NCCSCc1nc[nH]c1C
id_smiles_1439,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
id_smiles_1440,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1
id_smiles_1441,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
id_smiles_1442,N[C@H](C(=O)O)c1ccc(O)cc1
id_smiles_1443,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C
id_smiles_1444,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
id_smiles_1445,CN/C(=N\c1ccc(C2=NNC(=O)CC2C)cc1)NC#N
id_smiles_1446,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-]
id_smiles_1447,N=C(N)NCCC[C@H](N)C(=O)O
id_smiles_1448,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1
id_smiles_1449,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I
id_smiles_1450,N=C(N)N
id_smiles_1451,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
id_smiles_1452,N[C@@H]1CONC1=O
id_smiles_1453,CN1CC(=O)NC1=N
id_smiles_1454,N=C(N)NN
id_smiles_1455,c1ccc2[nH]c(-c3cscn3)nc2c1
id_smiles_1456,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1
id_smiles_1457,NC(=O)c1cccnc1
id_smiles_1458,NC(=O)c1cnccn1
id_smiles_1459,CCCCNC(=N)NC(=N)N
id_smiles_1460,Cn1nnc2c(C(N)=O)ncn2c1=O
id_smiles_1461,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
id_smiles_1462,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
id_smiles_1463,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
id_smiles_1464,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO
id_smiles_1465,NC(=O)CCCCC1CCSS1
id_smiles_1466,CCCCCCOc1ccccc1C(N)=O
id_smiles_1467,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
id_smiles_1468,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O
id_smiles_1469,NC(=O)NO
id_smiles_1470,CC(c1cc2ccccc2s1)N(O)C(N)=O
id_smiles_1471,CCOC(N)=O
id_smiles_1472,NC(=O)NNc1ccccc1
id_smiles_1473,NC(=O)N1c2ccccc2C=Cc2ccccc21
id_smiles_1474,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
id_smiles_1475,C=CCNC(N)=S
id_smiles_1476,NC(=S)N/N=C/c1cccnc1
id_smiles_1477,NC/C=C/C(=O)O
id_smiles_1478,NC(=O)OCC(COC(N)=O)c1ccccc1
id_smiles_1479,CCCCCC(C)N
id_smiles_1480,NC(=O)OCCCc1ccccc1
id_smiles_1481,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
id_smiles_1482,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@H]2O)OC[C@@]1(C)O
id_smiles_1483,Nc1cc(=O)nc(N)[nH]1
id_smiles_1484,COc1ccccc1OCC(O)COC(N)=O
id_smiles_1485,NC1=NC(=O)C(c2ccccc2)O1
id_smiles_1486,NC12CC3CC(CC(C3)C1)C2
id_smiles_1487,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
id_smiles_1488,Nc1c2c(nc3ccccc13)CCCC2
id_smiles_1489,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
id_smiles_1490,CCOC(=O)c1cccc(N)c1
id_smiles_1491,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
id_smiles_1492,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
id_smiles_1493,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
id_smiles_1494,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
id_smiles_1495,CCOC(=O)c1ccc(N)cc1
id_smiles_1496,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1
id_smiles_1497,Nc1ccc(C(=O)OCC(O)CO)cc1
id_smiles_1498,CCCOC(=O)c1ccc(N)cc1
id_smiles_1499,CC(C)COC(=O)c1ccc(N)cc1
id_smiles_1500,CCCCOC(=O)c1ccc(N)cc1
id_smiles_1501,N=C(N)NS(=O)(=O)c1ccc(N)cc1
id_smiles_1502,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
id_smiles_1503,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
id_smiles_1504,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
id_smiles_1505,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
id_smiles_1506,CC(=O)NS(=O)(=O)c1ccc(N)cc1
id_smiles_1507,NC(=O)NS(=O)(=O)c1ccc(N)cc1
id_smiles_1508,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1
id_smiles_1509,Nc1ccc(S(N)(=O)=O)cc1
id_smiles_1510,Nc1ccncc1
id_smiles_1511,Nc1ccc(C(=O)N2CC3CC(CN(Cc4ccccc4)C3)C2)cc1
id_smiles_1512,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
id_smiles_1513,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1
id_smiles_1514,Nc1ncnc2[nH]cnc12
id_smiles_1515,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@@](O)(c3ccccc3Cl)[C@H]2C(=O)N2CCC[C@@H]2C(N)=O)cc1OC
id_smiles_1516,COc1cc2nc(Cl)nc(N)c2cc1OC
id_smiles_1517,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
id_smiles_1518,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
id_smiles_1519,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
id_smiles_1520,Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
id_smiles_1521,Nc1nnnn1-c1ccccc1
id_smiles_1522,COc1ccc(Cc2cnc(N)nc2N)cc1OC
id_smiles_1523,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
id_smiles_1524,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC
id_smiles_1525,NCC(=O)O
id_smiles_1526,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
id_smiles_1527,C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
id_smiles_1528,NCc1cccnc1
id_smiles_1529,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
id_smiles_1530,CCN1CCCC1CN
id_smiles_1531,NCCc1cnc[nH]1
id_smiles_1532,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
id_smiles_1533,NCCS(=O)(=O)O
id_smiles_1534,NCCCCCC(=O)O
id_smiles_1535,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
id_smiles_1536,NCCNCCNCCN
id_smiles_1537,NNc1nnc(NN)c2ccccc12
id_smiles_1538,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
id_smiles_1539,NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CCC(C4)[C@H]3C2)ccc1Cl
id_smiles_1540,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
id_smiles_1541,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O
id_smiles_1542,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
id_smiles_1543,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
id_smiles_1544,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
id_smiles_1545,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
id_smiles_1546,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
id_smiles_1547,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
id_smiles_1548,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
id_smiles_1549,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
id_smiles_1550,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
id_smiles_1551,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
id_smiles_1552,COC(=O)CCCCC(CCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O
id_smiles_1553,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
id_smiles_1554,NCc1ccccc1Sc1ccccc1CO
id_smiles_1555,NS(=O)(=O)Cc1noc2ccccc12
id_smiles_1556,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
id_smiles_1557,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C
id_smiles_1558,c1ccc(C2CC2)c(OCC2=NCCN2)c1
id_smiles_1559,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
id_smiles_1560,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
id_smiles_1561,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
id_smiles_1562,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
id_smiles_1563,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
id_smiles_1564,O=P1(N(CCCl)CCCl)NCCCO1
id_smiles_1565,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
id_smiles_1566,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
id_smiles_1567,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
id_smiles_1568,O=C(O)[C@H](O)c1ccccc1
id_smiles_1569,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
id_smiles_1570,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
id_smiles_1571,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21
id_smiles_1572,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
id_smiles_1573,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
id_smiles_1574,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
id_smiles_1575,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO
id_smiles_1576,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
id_smiles_1577,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
id_smiles_1578,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
id_smiles_1579,C[C@H](N)[C@H](O)c1cccc(O)c1
id_smiles_1580,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
id_smiles_1581,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1
id_smiles_1582,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
id_smiles_1583,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12
id_smiles_1584,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
id_smiles_1585,O=C(O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
id_smiles_1586,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
id_smiles_1587,[NH3+]c1ccccc1
id_smiles_1588,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
id_smiles_1589,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
id_smiles_1590,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl
id_smiles_1591,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12
id_smiles_1592,CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1
id_smiles_1593,C[C@H]1C[C@H](O)c2ccsc2S1(=O)=O
id_smiles_1594,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
id_smiles_1595,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
id_smiles_1596,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
id_smiles_1597,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
id_smiles_1598,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
id_smiles_1599,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
id_smiles_1600,CC(=O)N[C@@H](CC(C)C)C(=O)O
id_smiles_1601,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
id_smiles_1602,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
id_smiles_1603,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
id_smiles_1604,CC(=O)Nc1ccc(C(=O)O)cc1
id_smiles_1605,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
id_smiles_1606,CC(C(=O)c1ccccc1)N(C)C
id_smiles_1607,CC(=O)NC(CCC(N)=O)C(=O)O
id_smiles_1608,CC(=O)Nc1ncc([N+](=O)[O-])s1
id_smiles_1609,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
id_smiles_1610,CC(=O)N1CCN(c2ccc(O)cc2)CC1
id_smiles_1611,CC(=O)Oc1cccc(C)c1
id_smiles_1612,CC(=O)Oc1ccc(C)cc1
id_smiles_1613,CC(=O)OCC(COC(C)=O)OC(C)=O
id_smiles_1614,CC(=O)Nc1ccc(CC(=O)O)cc1
id_smiles_1615,CC(=O)Oc1cccc(O)c1
id_smiles_1616,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
id_smiles_1617,CC(=O)Oc1ccccc1C(=O)O
id_smiles_1618,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1
id_smiles_1619,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
id_smiles_1620,O=C(c1ccccc1)c1ccccc1
id_smiles_1621,CCC(=O)c1c(O)cc(O)cc1O
id_smiles_1622,COc1ccc(C(=O)c2ccccc2)c(O)c1
id_smiles_1623,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1
id_smiles_1624,NC(=O)NC(=O)Cc1ccccc1
id_smiles_1625,C/C=C(C(=C/C)/c1ccc(OC(C)=O)cc1)\c1ccc(OC(C)=O)cc1
id_smiles_1626,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
id_smiles_1627,CCC(=O)N(c1ccccc1)C1CCNCC1
id_smiles_1628,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
id_smiles_1629,O=C(CCCCl)c1ccc(F)cc1
id_smiles_1630,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
id_smiles_1631,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1
id_smiles_1632,CCOC(=O)C(=O)CCCCCCl
id_smiles_1633,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
id_smiles_1634,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1
id_smiles_1635,O=C(Cn1ccnc1[N+](=O)[O-])NCCO
id_smiles_1636,NC(=O)c1ccccc1O
id_smiles_1637,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1
id_smiles_1638,NC(=O)CC[C@@H](N)C(=O)O
id_smiles_1639,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
id_smiles_1640,NC(=O)N[C@@H](CCC(=O)O)C(=O)O
id_smiles_1641,NC(=O)NC1N=C([O-])NC1=O
id_smiles_1642,O=C(CN1CCNCC1)NC1CCCCC1
id_smiles_1643,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
id_smiles_1644,CC(=O)c1ccc(O)c(C(N)=O)c1
id_smiles_1645,O=C(c1ccco1)N1CCNCC1
id_smiles_1646,C/C(=N/NC(=O)c1ccncc1)C(=O)O
id_smiles_1647,CN1CCN(C(=O)C2CCCCC2)CC1
id_smiles_1648,CC(=O)NC(=O)c1ccccc1O
id_smiles_1649,CC(C)NC(=O)c1ccc(C=O)cc1
id_smiles_1650,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC
id_smiles_1651,CCN(CC)C(=O)N1CCN(C)CC1
id_smiles_1652,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
id_smiles_1653,CCC(C)C(C)(COC(N)=O)COC(N)=O
id_smiles_1654,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O
id_smiles_1655,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
id_smiles_1656,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
id_smiles_1657,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
id_smiles_1658,Cc1cccc(C)c1NC(=O)CN1CCCC1
id_smiles_1659,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1
id_smiles_1660,CCN(CC)CC(=O)Nc1c(C)cccc1C
id_smiles_1661,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
id_smiles_1662,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC
id_smiles_1663,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
id_smiles_1664,CC(C)C(=O)Nc1cccc(C(F)(F)F)c1
id_smiles_1665,CNC(=N)NC(=O)Nc1c(C)cccc1C
id_smiles_1666,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1
id_smiles_1667,CCCCCCCCCCCCCCCC(=O)NCCO
id_smiles_1668,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
id_smiles_1669,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
id_smiles_1670,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1
id_smiles_1671,CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1
id_smiles_1672,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
id_smiles_1673,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
id_smiles_1674,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
id_smiles_1675,O=C(O)CNC(=O)c1ccccc1
id_smiles_1676,Nc1ccc(C(=O)NCC(=O)O)cc1
id_smiles_1677,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
id_smiles_1678,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
id_smiles_1679,O=C(O)CCNC(=O)c1ccccc1
id_smiles_1680,O=C(O)CNC(=O)c1ccccc1I
id_smiles_1681,O=NN(CCCl)C(=O)NCCCl
id_smiles_1682,O=C(NCN1CCOCC1)c1cnccn1
id_smiles_1683,O=C(NCCc1c[nH]c2ccccc12)c1cccnc1
id_smiles_1684,CCN(CC)CCNC(=O)c1ccc(N)cc1
id_smiles_1685,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
id_smiles_1686,CC(C)NNC(=O)c1ccncc1
id_smiles_1687,NP(N)(=O)NC(=O)c1ccc(F)cc1
id_smiles_1688,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C
id_smiles_1689,O=C(O)/C=C\C(=O)O
id_smiles_1690,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
id_smiles_1691,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
id_smiles_1692,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
id_smiles_1693,c1ccc2nc(N3CCNCC3)ccc2c1
id_smiles_1694,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
id_smiles_1695,Nc1c2c(nc3ccccc13)CCCC2O
id_smiles_1696,CC(C)(C)C(=O)NCCCC(=O)O
id_smiles_1697,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
id_smiles_1698,O=C(O)[C@@H](S)[C@H](S)C(=O)O
id_smiles_1699,C[C@@H](O)[C@H](N)C(=O)O
id_smiles_1700,O=C1CC[C@@H](C(=O)O)N1
id_smiles_1701,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
id_smiles_1702,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
id_smiles_1703,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1
id_smiles_1704,O=C(O)[C@@H]1CSCN1
id_smiles_1705,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
id_smiles_1706,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O
id_smiles_1707,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
id_smiles_1708,O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
id_smiles_1709,O=C(O)C(=O)Nc1cccc(-c2nnn[nH]2)c1
id_smiles_1710,CC(O)C(=O)O
